what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626610287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626622940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626637339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626639460
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307626639585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307626650265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1307626654437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307626679682
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1307626681277
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1307626681313
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1307626681326
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1307626681366
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1307626681420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626681433
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307626682070
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307626685046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307626694189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626698571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626701546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626702709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626709653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626710575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626711649
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626712509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626715416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626716104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626726456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626731517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626732624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626774947
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307626777474
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626783024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626789148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626790469
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1307626790553
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1307626790558
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1307626790619
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1307626790628
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1307626790640
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1307626790646
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1307626790647
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1307626790682
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1307626790686
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1307626790694
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1307626790705
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1307626790727
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1307626790731
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1307626790743
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1307626790768
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1307626790773
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1307626790829
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1307626790832
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1307626790842
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307626792014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1307626792283
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307626792723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626793074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626812459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626817668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626819623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626822928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626829083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626834546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626841045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626841576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626889590
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626890575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626896156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626976190
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1307626978308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626983802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307626990442
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626990546
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626990598
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626994426
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1307626996106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307626996461
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307626999273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627000955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307627002653
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307627004173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627022570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627062251
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307627068201
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307627077080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307627079865
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307627081331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627081849
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307627087383
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1307627091382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1307627113335
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307627122773
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1307627133166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307627133509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627134420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627137788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627142388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627142924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627143286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627147172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627148721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307627152122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627157510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627160449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1307627173417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627184801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627184957
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307627188891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627258612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307627258998
